anime_id,name,genre,type,episodes,rating,members,overview
29301,Pikaia!,"sooonn,,SswiteeFFaammyy,,SSvii--D",tv series,1.0,6.32,8112,
2735,Taisei Kensetsu: Vietnam Noi Bai Kuukou,taas,tv series,52.0,5.33,161,
3383,Otenkibokkusu,"Animation,Comedy,Family,Sci-Fi",tv series,1.0,5.68,646,
23315,Rolling☆Girls: Chibi☆Rolling☆Girls Korokoro Gekijou,SliceofLife,tv series,1.0,6.8,57,"'Go and Anna have to join the fight against aliens, on their wedding day.::Ian Gear'"
4463,Kien: rurou no senshi,"AAnniisttuoobSyiinn,,AAebttuuee,,nrddyy,,DD,,ttqyy",tv series,1.0,5.33,1091,
16562,Super Space Fortress Macross,"Animation,Action,Adventure,Romance,Sci-Fi",movie,1.0,4.88,88,"'In the next century, a reconfiguring ship (think ""Transformer"" with a pilot) called Macross carries fifty thousand refugees within its hold as it returns to Earth pursued by giant humanoid warriors. A young pilot in the military named Hikaru rescues his idol, the beautiful singer Lynn Minmay, from the giants as they break through the ship\'s hull during a concert-during which the giants are shocked to see females on a male vessel-and they are trapped for days in an aft hold of the ship. After their rescue, Hikaru and Minmay continue on good terms until a joyride in a fighter trainer gets Hikaru, his squadron leader, Minmay\'s brother, Minmay herself and the tough female operations controller captured by the giants, who grill them on how males and females can survive together without fighting. The giants\' female counterparts arrive to wreak havoc on their male foes, and in the ensuing confusion Minmay and her brother are detained while the others make an escape that costs squadron leader Roy Focker his life and strands Hikaru and commander Misa Hayase on a now-totally-lifeless Earth, which leads to revelations on all three sides of the conflict regarding their past and future as well as the origins of mankind and the power of love and song, while Hikaru tangles with his feelings for both Misa and Minmay and all builds toward a final battle between the Macross and both giant fleets...::Zach Adams <zqa9567@tam2000.tamu.edu>'"
25907,Kuma no Gakkou: Jackie to Katie,"Fx,,Iiiddd",movie,1.0,6.97,17105,"'Lena is a lonely, plump adolescent girl. Much to her surprise she gets a relationship with the popular but unreliable Daan. Lena moves in with Daan and his strange father Tom and is willing to do a lot for his love. More than a lot.::Isabella Films'"
21161,Anime de Wakaru Shinryounaika,"Comedy,Seinen",tv series,1.0,6.57,62,"""Now there's no need to wait for individual volumes - you can get the entire epic all at once! Narue is an adorable school girl with a secret. She's really an alien with powers right out of a sci-fi comic book. Join our spunky heroine as she faces androids, alien invaders, and her first date with the boy next door. It's the sci-fi comedy that's a direct hit to your heart.::CPM"""
33338,Kamichu! Specials,"Foommeesyy,,DDaanSSkrffKiidDjoeeennqyuuaa",movie,1.0,7.75,17443,"'A middle-aged businessman has become unhealthily obsessed with a schoolgirl with whom he shares his daily commute. When he tries to make a direct connection with her, it creates dire complications.::The Hoyk', ""Masuo is a hapless salaryman: squat, homely, with receding hairline and few social graces. He lives with his parents and looks older than he is. He has masturbatory fantasies about Anko, a schoolgirl who rides the same train as he. Pictures of her fill his wall. His sister and her boyfriend encourage him to tell Anko how he feels; otherwise, they say, he's a stalker and a pervert. Masuo puts a transmitter in a teddy bear and contrives to give it to Anko along with a note. Now that he has ceased to be anonymous, how will he handle her response? Is the film an examination of a culture's tolerance for older male fantasy and younger female passivity or just the story of one loser?::<jhailey@hotmail.com>"""
20267,Kanojo wa kirai to iimashita,,movie,12.0,6.77,4334,
3248,Anime Tencho,AAmmmskZhhy,movie,5.0,7.0,1892,
29027,Kyoushitsu wa Obake ga Ippai/Boku wa Yuusha da zo,"Fantasy,Kids,Supernatural",movie,1.0,7.16,33466,
32343,Utawarerumono: The False Faces,"Animation,Adventure,Fantasy",tv series,1.0,6.15,165,
10629,Prince of Tennis,ideyy,tv series,1.0,7.49,2647,
25801,Michiko and Hatchin,"Animation,Action,Adventure,Crime",tv series,2.0,7.6,3208,"'Michiko is a free-willed ""sexy diva"" who escaped from prison, while Hatchin is a run away girl fleeing from her strict catholic foster family. The two join forces and set off on an unpredictable road trip seeking their own freedom.::J LeGault'"
24703,Kyouhaku: Owaranai Ashita,Hentai,movie,12.0,7.71,192171,
33759,King of Prism by PrettyRhythm,Qnnongo,movie,12.0,7.19,53,"'The completely male musical group \'Over The Rainbow\' succeeds in its debut. Aiming to become the best boy band, more students enroll in Edel Rose (school). Hiro and the others begin practice for the Prism King Cup the ultimate test for music groups, an event that is held once every four years. However, a rival bands called ""Schwarz Rose"" appears... Who will become the Prism King, the one who can make girls\' hearts throb the most!?'"
85,Shin Atashinchi,Sosgoo,tv series,50.0,8.03,28959,"""Outrageous misadventures of an almost normal family with a housewife, her husband, and their two kids Yuusuke and Mikan. Wacky humor about this weird family's daily life.::beyondj"""
17131,Kachikachi yama no shobo-tai,"Animation,Short",movie,1.0,5.1,156,
12899,Le petit musée,Animation,tv series,1.0,5.83,152,"""A mosquito is blocked in the permed hair of an old lady. Her scalp is a museum of natural story whose the guardian don't be gentle with the visitors."""
16748,DigiGirl Pop!: Strawberry &amp  Pop Mix Flavor,"Xmmeeddyy,,oDo",movie,1.0,4.11,94,"'A collection of short stories, all of which are perverted to various degrees.::Moh X'"
597,Astro Boy,"Siipb,,Sddvvjyf,,MMssde,,xii--FF",tv series,1.0,7.98,92499,"'As the skies of Metro City fill with giant mechs, Astro, a robot with human emotions and fueled by jet-powered legs, arrives in a blaze of glory to defend all that is good.'"
10887,Esper Bishoujo Manami,Hentai,movie,26.0,6.07,109,"'The movie will compile the episodes from the second season of the anime, and will also have new cuts of animation.::myanimelist'"
6684,Uta no☆Prince-sama♪ Maji Love Revolutions,"Comedy,Harem,Music,Romance,School,Shoujo",tv series,1.0,5.75,407,
33693,Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday,"FFsnnaayy,,oswMMaaggiifpmmaannwSSjjjuuoeeOieerr",movie,1.0,5.43,107,
3105,Morita-san wa Mukuchi,"XleeeSSfoopk,,SSllgLLuff",tv series,1.0,6.2,2068,"'The survivors of Kanto\'s Hell Earthquake built a new city and christened it ""Hope Town"". However, this peaceful town becomes a nightmare when it\'s raided by the motorcycle gang, ""Hell\'s Wind"". They abduct the women while the remaining townsfolk are left helpless against them. Meanwhile, a boy, Saburo, meets Jun. Jun\'s lover was previously murdered, and the duo help one another to fight against Hell\'s Wind. The battles are getting more and more difficult, but with the appearance of Violence Jack, the citizens seem to gain the upper hand against Hell\'s Wind.'"
19111,"For You, Mama",Drama,movie,13.0,8.06,91864,
10429,American Horror Story,"Drama,Horror,Thriller",tv series,1.0,6.22,1572,"'An anthology series centering on different characters and locations, including a house with a murderous past, an insane asylum, a witch coven, a freak show, a hotel, a possessed farmhouse, a cult, and the apocalypse.', 'Both physical and psychological horrors affect a decomposing family, workers and residents of an insane asylum, a coven of witches, a cast of circus freaks, the employees and guests at a struggling hotel, a family who moved into a mysterious farmhouse, and the members of a small suburb in Michigan in this haunting anthology series, focusing on the themes of infidelity, sanity, oppression, discrimination, addiction, and exploitation.', 'American Horror Story is a horror series in which every season tells a different story. The first season is about a haunted house, and the family that has moved into it. The second season centres around an insane asylum and a man who is wrongly accused of murdering several women, including his wife. The third season tells the story of a coven of witches trying to figure out who their new ""supreme"" is. The fourth season is about a ""Freak Show"" and the lives of its performers. The fifth season is about the employees and guests at the Hotel Cortez, a building made as a secret torture chamber in the 1920s. The sixth season is about a farmhouse near Roanoke, North Carolina that is besieged by the ghosts of the infamous lost colonists and other strange happenings.::Erica Adina Amaral', 'American Horror Story is an horror television anthology series. Each season is conceived as a self-contained miniseries, following a disparate set of characters and settings, and a story-line with its own beginning, middle, and end. While some actors appear for more than one year, they usually play completely different roles in each season.::ahmetkozan', 'A house haunted by murderous spirits, a catholic insane asylum from the 60s, a coven of witches, a freak show starring some truly twisted characters, a hotel filled with serial killers run by a vampire countess, an isolated haunted shack that may hold the secrets to the disappearance of the Roanoke colony, a cult on the rise after the 2016 Presidential election and an outpost that hides the few survivors of the apocalypse. Every new season comes all new, wholly American terrors in this interconnected modern horror anthology series.'"
20843,Maria Holic,"Animation,Comedy,Drama,Romance",tv series,2.0,6.86,4645,"""It's not easy to find the perfect girl, even when you're the same sex! Kanako thought attending an all-girls school would be the perfect way to meet the girl of her dreams, but after her hot new roommate turns out to be a guy in drag, and catching the eye of the most popular girl in school only brings down the wrath of all the OTHER similarly obsessed girls, she's not so sure! Complicate things with a cat-eared dorm leader, her roommate's rude-mannered maid, an identical twin sister (who attends an all-boys school of course) and WAY too many attractive girls of questionable persuasions and the question becomes whether Kanako will die from frustrated nosebleeds! (Life would be SO much easier if guys didn't literally give her the hives!) Will Kanako ever find a non-polar opposite of a compatible non-opposing polarity? Let's just say that the quest for true love will not run straight in Maria Holic."""
4088,Steamboy,"Qbmmqyiinn,,AAccttp,,AAxbeettuueSSii--,,Yeiillllee",movie,52.0,6.73,260,"'In 1860s Britain, a boy inventor finds himself caught in the middle of a deadly conflict over a revolutionary advance in steam power.::Kenneth Chisholm', 'Rei is a young inventor living in the U.K. in the middle of the 19th century. Shortly before the first ever World Expo, a marvelous invention called the ""Steam Ball"", behind which a menacing power is hidden, arrives at his door from his grandfather Roid in the U.S. Meanwhile the nefarious Ohara Foundation has sent men to acquire theSteam Ball so that they can use its power towards their own illicit ends.::Bruce Osborne <saitoh-hajime@neo.rr.com>'"
6693,Ookami Shoujo to Kuro Ouji Recap,"lmmdf,,oofd,,Agooijji",tv series,1.0,6.44,448,"'22 years ago, a bizarre uprising occurred in Japan\'s Yokohama region, destroying civilization, killing many, and causing the area to break off from Japan\'s mainland. This region came to be known as the ""Lost Ground"". Over the years, some of the citizens managed to erect a new city in a corner of the Lost Ground and surrounded it with a barrier to protect it from the impoverished inhabitants of the island\'s surrounding wasteland. However, another phenomenon began to show up in the Lost Ground: Alter, the ability to rearrange matter at the atomic level in certain ways. ""Inners"" who were born with Alter powers became known as Alter Users, and Alter Users who lived outside the city and misused their powers were branded ""Natives"". The police force known as HOLD was constructed to control Native Alter Users. A division of it called HOLY was later created and made up almost entirely of law-abiding Alter Users. Now, however, HOLD and HOLY\'s control over the Lost Ground has become increasingly oppressive to the point that it has started to enslave the wasteland\'s people. Enter Kazuma, a reckless and hotheaded Native who lives with a little girl named Kanami. Kazuma barely manages to survive off working on a farm and doing tasks for his friend Kimishima. Soon, however, Kazuma becomes caught in the conflict with HOLY and forms a fierce rivalry with Ryuhou, one of its highest officers. What is the true intent of HOLY and its leader, Martin Zigmar?::Axemblue', ""On a ruined island section of Japan in which a portion of the inhabitants are gifted with special matter-controlling abilities, a cocky, brash native of the wasteland area fights for independence from the city sector's corrupt police force.::Anonymous"""
23855,Iruka to Shounen,"AAnngf,,Mkfa",movie,2.0,5.25,110,
870,Mahou no Rouge Lipstick,Hentai,tv series,2.0,7.05,11596,
12239,The Stolen Lump,"Animation,Short,Fantasy",movie,4.0,5.85,4060,"'An old man with a huge lump on his face encounters a band of Tengu in the mountains.::Samovarkov', ""An old man has a lump or tumor on his face. In the mountains he encounters a band of tengu making merry and joins their dancing. He pleases them so much that they want him to join them the next night, and offer a gift for him. In addition, they take the lump off his face, thinking that he will want it back and therefore have to join them the next night. An unpleasant neighbor, who also has a lump, hears of the old man's good fortune and attempts to repeat it, and steal the gift. The tengu, however, simply give him the first lump in addition to his own, because they are disgusted by his bad dancing, and because he tried to steal the gift."""
2223,The iDOLM@STER Cinderella Girls: Special Program,CCmmtMMwiiv,tv series,52.0,6.97,898,'Follow the life of Tadayasu Sawaki as he enrolls in an Agricultural University and learn about bacteria and viruses that he alone can see with the naked eye.::Alberto'
32748,Konchuu Monogatari Mitsubachi Hutch: Yuuki no Melody,"Adventure,Comedy,Drama",movie,1.0,6.07,86,"'Over the course of one evening, an unsuspecting group of twenty-somethings find themselves bombarded by a series of natural disasters and catastrophic events.::IMDb Editors', 'Will, Lisa, and two of their friends attempt to flee man-made and natural disasters and encounter Batman, Hancock, The Hulk, Indiana Jones, Hannah Montana, Michael Jackson, Beowulf, the Love Guru, Iron Man, rabid chipmunks amongst others in their seemingly vain efforts to seek help and shelter from unknown threats.::rAjOo (gunwanti@hotmail.com)'"
33272,Kero Kero Keroppi no Tomodachi ni Narou yo,Caannttaasskfss,movie,1.0,4.93,102,"""In Japan, omusubi is a traditional handmade rice ball. Omusubi Kororin is the tale of an honest old man whose rice ball rolls into a hole; a hole that leads to a village of kind field mice. The mice welcome the honest man and offer him a box of gold coins. Learning what happened, the old man's greedy neighbor heads to the village with a handful of his own rice balls and very bad intentions. He attempts to steal a box by force, but the mice have their own plan. This popular folk tale is retold as a puppet play using 2D animation.::Anonymous"""
29377,JK to Ero Konbini Tenchou,Hentai,tv series,1.0,5.08,73,
6291,Kore ga UFO da! Soratobu Enban,"Sci-Fi,Space",movie,1.0,7.55,25423,"""When a young orphaned boy living on the streets of Shibuya stumbles upon a fantastic world of beasts, he's taken in by a gruff warrior beast looking for an apprentice.::ralo229"", ""The latest feature film from award-winning Japanese director Mamoru Hosoda (Summer Wars, Wolf Children): When Kyuta, a young orphan living on the streets of Shibuya, stumbles into a fantastic world of beasts, he's taken in by Kumatetsu, a gruff, rough-around-the-edges warrior beast who's been searching for the perfect apprentice. Despite their constant bickering, Kyuta and Kumatetsu begin training together and slowly form a bond as surrogate father and son. But when a deep darkness threatens to throw the human and beast worlds into chaos, the strong bond between this unlikely family will be put to ultimate test-a final showdown that will only be won if the two can finally work together using all of their combined strength and courage."""
9959,Channel 55 4th Season,"Comedy,Parody",tv series,1.0,7.51,465,"'In a city where the paranormal and ordinary co-exist, the Libra organization battles to ensure peace and order.', ""A breach between Earth and the netherworlds opened up over the city of New York, trapping New Yorkers and creatures from other dimensions in an impenetrable bubble. Over time, this bubble became Jerusalem's Lot, a homeworld of wondrous beings and crazy sci-fi sensibilities. Now someone is threatening to sever the bubble and unleash chaos across the dimensions, and it's up to a special group of superhumans to preserve Jerusalem's Lot."""
10189,Firebird: Daybreak Chapter,"AAjmmsiii,,SxttiioonnAAvveettiweeyyDDrrq,,qmz,,Battoo,,f",movie,1.0,7.37,10375,"""This extraordinarily complex film is not only a send-up of every samurai film ever made, it is also an extrapolation of the value of life. The Yamatai, represented by Prince Susano-O and elderly advisor Sumuke, hire Yumihiko of Matsuro to hunt the phoenix so that Queen Himiko, sister of Susano-O can have eteranal life. Matsuro is then destroyed by the Takamagahara, who have mastered the art of horseback riding, which is foreign to all other western Japanese tribes. One of their number, Uzume uses makeup to appear ugly and avoid rape, though her dancing induces Jingi to spare her. Queen Himiko's apprentice, Iyo, orders the execution of an innocent based on her magical observation, so Susano-O sides with the people. A Yamatai doctor named Guzuri washes up from a shipwreck in the country of Kumaso, where Hinaku, daughter of the chief, is dying. Urusni, her husband, is killed hunting the phoenix to save her, but Guzuri gives her penicillin, which saves her, so the chief marries him to her. The Yamatai army, led by Sarutahaiko, destroys the entire village, but Guzuri, who is initially blamed, and Hinaku escape, and Nagi, the son of the chief, is spared because he knows where the phoenix lives. Initially enraged, Hinaku eventually makes Sarutahaiko take charge of Nagi, who trains him to fight animated foxes, but he is thrown in a pit of wasps when Nagi teams up with Oro, daughter of the innocent man who was executed, in attempt to kill the queen, though Nagi hits a servant, instead. The three attempt to escape during an eclipse which terrorizes the people, but Oro is killed. Sarutahaiko and Nagi float to what remains of Kumaso, Sarutahaiko's nose permanently swollen to great size. In an earthquake Guzuni and new mother Hinaku are trapped at the bottom of a crater, where they will spend the rest of their lives, while Nagi and Sarutahaiko find a horse (Nagi briefly turning into an animation of Astro Boy when kicked), and then the Takamagahara. Jingi has no interest in living forever, but in immortalizing himself through history, and sets out to conquer Yamatai, sparing the two only because Uzume wishes to marry Sarutahaiko.::Scott Hutchins <scottandrewh@home.com>"""
30307,Suntory Minami Alps no Tennen Mizu,"DDsmm,,SSbooo",movie,12.0,7.39,181845,
33733,"Shinanai kodomo, Arai Shusaku",ooccymmwmqrr,movie,,,1984,
8311,Ramen Fighter Miki,"Animation,Action,Comedy",tv series,25.0,7.9,36228,"""In a world where terror grips the land and innocents have no solace from violence and brutality, one girl walks the line between life and death to bring her own special brand of - Ramen. Miki Onimaru works at her parent's Ramen shop, making deliveries, waiting tables, and attracting customers with cute, girlish charm. Somehow, Miki can't complete even one of these simple tasks without the full employment of her extensive bone-crunching, skull-splitting martial arts moves and penchant for unleashing relentless destruction. Can Miki get through the day without messing up and angering her Mom, who makes her look like a gentle kitten in comparison?::Crunchyroll"""
34348,Nagagutsu Sanjuushi,"Adventure,Fantasy,Kids",movie,,,65,"'Tamio Moroi graduates from a prestigious university and obtains a job at the Camel Brewery in a distant town. He is keen to work hard, but is warned to take it easy and just appear as if he were working. He receives a letter from his father saying that his mother is going crazy. After hiring a psychiatric student from his university to investigate his mother, she comes to visit him to tell him that it is really his father that is going insane. His university girlfriend, Miss Iki, visits him in his bleak dorm, after losing her teaching job, but he cannot afford to marry her. A while later Tamio loses his job, due to a series of odd ailments. Finally he obtains work as a school janitor, and meets Miss Iki again in the unemployment line, but finds that she is now married - to a janitor.::Will Gilbert'"
5505,Francis Libiran and Season Recap,RRqllh--G,tv series,12.0,6.87,7393,
31080,47 Todoufuken,"Flneedd,,KKiiss",tv series,12.0,7.17,32040,"'Go and Anna have to join the fight against aliens, on their wedding day.::Ian Gear'"
33300,Houkago no Pleiades: Manner Movie,MMqggu,movie,88.0,6.5,37,'The scientist cyborg girl Kuze Airi and her friend the busty half-dog girl Hizuki Ayana go to extremes with the power of science.'
557,Yurûi Gegege no Kitarou: Youkai dotabata daisensou,ttiioo,tv series,4.0,6.85,4734,
29507,Tanpen Unico: Kuroi Kumo to Shiroi Hane,"Adventure,Fantasy,Kids",tv series,4.0,6.0,42,
31812,Osananajimi to Doukyuusei,"Hentai,School",movie,1.0,,20335,
7711,Gintama: Aizome Kaori-hen,"SkmmypSddgwnnuurreeinddh,,lkbr",tv series,1.0,8.1,97910,"""When a love potion is unleashed across Edo, hilarity ensues as everyone's romantic affections go out of control."""
24231,Sangokushi Daiichibu Eiyuu-tachi no Yoake,HHgptkk,movie,10.0,7.33,91049,
12859,Possessions,"Animation,Short,Fantasy",movie,1.0,8.39,76051,"'One night of the eighteenth century, in the depths of the mountain, a human being is lost and finds a small temple. In the moment when he enters the room space is transformed into a completely different world.::NTKH'"
3392,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,"Sdddnntttee,,DDqmmSSccou",movie,1.0,7.59,17967,"'Based on a legendary Japanese charismatic comic! ""Oh! Invisible Man"" of the sexy comedy has been miraculously adapted to the screen again! ! Gene of salmon roe has been passed on the daughter from her father, and now both of them have the ability to be invisible... The hilarious comedy has been back!(C)2014 YASUHIRO_NAKANISHI/SHONEN-GAHOSHA/INTERFILM'"
22625,Gakuen de Jikan yo Tomare,Hentai,movie,1.0,6.0,75,"""In order to wish for immortality and avenge his father, Garlic Jr. collects the dragon balls, kidnapping Goku's son Gohan in the process. Goku, Kami, Piccolo, and Krillin unite to rescue Gohan and save the world from being sucked into a dead zone.::page8701"""
18819,What Is It?,"Animation,Short",tv series,56.0,6.13,119,"""A short TV featuring a small green pig with enormous eyes. The title Nandarou implies that even its creators didn't really know what kind of creature it was supposed to be. However, NTV (Nihon TV) chose it as their station's mascot."""
17655,Pulsar,"oorrXts,,ccoRii",movie,2.0,6.76,2405,"'A Peacemaker, who rejects his final mission to save an endangered planet, is believed to be cursed when a solar storm hits his spaceship.::A. Fearnley', ""Jonah is a peacemaker of high regard and many years of loyal service, but when his last mission is to give aid to a planet of people he believes war thirsty and beyond forgiveness, he goes AWOL. Stowed away on-board an old asteroid mining vessel Jonah barters passage with the all-female crew of X-cons but he doesn't get far before the ship hits a freak solar storm. The suspicious crew turn on each other believing one of them carries a curse causing their misfortune.::Aurora Fearnley"""
2870,HORIZON feat. Hatsune Miku,"Animation,Short,Music",movie,1.0,6.57,3770,
24437,Cipher,"oouukeennttaa,,Wyrr",movie,6.0,5.7,268,
25589,Bary-san x Gospe Rats: Tonde Bary Bary Monogatari,MMuusskx,tv series,13.0,6.5,53,"'A pretty schoolgirl hides a secret: she is actually a boy who got turned into a girl and is looking for a way to change herself back.', 'Megumi-chan is a teen-aged girl with a secret past. She used to be a boy until she saved a magician from a gang of boys and was given a magical book. As a boy when he bled into the book a genie appeared to grant one wish. Megumi wished to be a man, but the genie granted the wish backwards so he turned into Megumi-kun, a girl. Years pass and Megumi grows up to be the most beautiful of girls but still acts and fights like the boy that she really is. Upon entering High School she immediately beats up the school bully who falls in love with her. Thus begins her adventures looking for that book to change her back and fighting off both admirers and her on-coming femininity.::laird-3'"
30845,Queens Blade Rebellion vs Hagure Yuusha no Aesthetica,"AAvguibEEcchhu,,qssh",movie,1.0,7.26,1028,'A spell transports a 17th-century samurai to modern-day Spain.::Anonymous'
32472,Getta Robot,"Animation,Action,Sci-Fi",tv series,1.0,5.0,37,"'Mankind is threatened by the Megasaur Empire, an advanced civilization of dinosaurs that survived extinction by living underground. In response, Prof. Saotome develops Getta Robo, a 3-in-1 robot formed by three separate vehicles (Getta Machines Eagle, Jaguar, and Bear). Powered by cosmic/getta rays, Getta Robo battles the army of Mechasauruses unleashed by the Empire.::DerekC'"
7415,SKET Dance: Demystifying Special,ccbillboonneej,movie,1.0,6.27,794,"""Based on the comic book by the creator of Ghost in the Shell, a young female soldier Deunan and her cyborg partner Briareos survive through the post World War 3 apocalyptic New York in search of human's future hope, the legendary city of Olympus.::SAI"""
1428,Otogi sutôrî tenshi no shippo,"Animation,Comedy",tv series,1.0,6.48,1994,'A down on his luck guy is told by a fortune teller that his luck will change. Soon after three girls appear claiming to be his guardian angels.'
32379,Hello Kitty: Ringo no Mori no Mystery,"Comedy,Kids,Mystery",tv series,12.0,6.81,90817,
10075,Dragon Knight: Wheel of Time,Sjkmmaagoobddcgrreenntts,movie,1.0,7.58,23465,"'Many years have passed since that shining example of knightly virtue, Takeru, performed his heroic deeds. Now it falls to his son, Kakeru, to save the kingdom from encroaching evil. The forces of Lucifon, ruler of the eastern realm of Reimling are on the march, preceded by a black mist that turns everyone it touches to stone.'"
11787,Mameushi-kun no Koutsuu Anzen,"Drama,Kids",tv series,1.0,6.85,1628,'The adventures of young Osomatsu Matsuno and his five twin brothers.'
32448,Buddy Complex: Daremo Shiranai Ashita e,"Action,Mecha,Sci-Fi",movie,1306.0,6.43,59,
29719,Uchuujin Pipi,iie,movie,1.0,5.9,59,'Plot unknown.'
32947,Harukanaru toki no naka de: Hachiyoushou,,tv series,11.0,5.92,30270,
13117,Shachiku: Kuruma no Naka de Kattemasu,Hentai,tv series,1.0,7.94,12076,"'Sato Yo is an ordinary high school boy who likes playing games on his SEGA console. One day when he decided to buy bento for dinner at the local grocery store, he suddenly lost consciousness. When he finally came to, he had no memory of what happened and no idea his life was about to change.::mpasd'"
10015,Yuusha-Ou GaoGaiGar,"Qxryuurrd,,Kcccc--kSShhooeenn",movie,73.0,6.58,22480,"'When two girls move to the country to be near their ailing mother, they have adventures with the wondrous forest spirits who live nearby.::Kenneth Chisholm', 'Two young girls, 10-year-old Satsuki and her 4-year-old sister Mei, move into a house in the country with their father to be closer to their hospitalized mother. Satsuki and Mei discover that the nearby forest is inhabited by magical creatures called Totoros (pronounced toe-toe-ro). They soon befriend these Totoros, and have several magical adventures.::Christopher E. Meadows <cmeadows@nyx.cs.du.edu>'"
199,Dennou Sentai Voogies★Angel,"AAfijSfmmMMaa,,iigccuii",tv series,1.0,8.93,466254,
10276,Appleseed XIII Remix Movie 2: Yogen,"AAvyuoonnwccMMllsrruPPlliicc,,SSii--FF",movie,3.0,7.13,3010,"'A TV interviewer and his cameraman meet a former actress and travel through her memories and career.::rgoes', ""A movie studio is being torn down. TV interviewer Genya Tachibana has tracked down its most famous star, Chiyoko Fujiwara, who has been a recluse since she left acting some 30 years ago. Tachibana delivers a key to her, and it causes her to reflect on her career; as she's telling the story, Tachibana and his long-suffering cameraman are drawn in. The key was given to her as a teenager by a painter and revolutionary that she helped to escape the police. She becomes an actress because it will make it possible to track him down, and she spends the next several decades acting out that search in various genres and eras.::Jon Reeves <jreeves@imdb.com>"""
387,Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi,"Adventure,Comedy,Fantasy,Kids",tv series,13.0,8.07,120731,"""Yuuta Takemoto is a poor college student who lives in a dilapidated apartment building with his two friends, Shinobu Morita and Takumi Mayama. The series chronicles the students' story as they struggle through life and love.::dxg"""
2495,Haru wo Daite Ita,"Drama,Romance,Yaoi",tv series,13.0,6.77,3005,'The legendary burglar Lupin III sets off on an adventurous trip across Italy and San Marino.'
767,Hello Kitty's Paradise,"Animation,Family",tv series,1.0,6.24,4184,
34311,Pokemon XY: New Year Special,"QvgkoonnSddeebyrrdFoonGqnnttt,,Lk",movie,,6.34,414,"""Lambert joins the Dragon Slayers' League to save Altera from the Black Dragon."", ""The land of Altera has observed an uneasy peace for years among Humans, Elves and Evil beasts who are loyal to the legendary Black Dragon. But the Black Dragon begins to stir from its hibernation, sending the Beasts marching across Altera. With a beast conquest perilously close, a small group of Humans and Elves unite to try to find a secret hidden road to the Black Dragon's cave and destroy it. But the fate of all of them may be in the hands of the young warrior Lambert, who must summon the confidence and skill to face the Black Dragon himself just when all may be lost.::Mili Pictures"""
