anime_id,name,genre,type,episodes,rating,members,overview
28025,Creature from the Black Lagoon,Horror,movie,4,8.21,111009,"'A strange prehistoric beast lurks in the depths of the Amazonian jungle. A group of scientists try to capture the animal and bring it back to civilization for study.::Glen_Chapman', 'A scientific expedition searching for fossils along the Amazon River discovers a prehistoric Gill-Man in the legendary Black Lagoon. The explorers capture the mysterious creature, but it breaks free. The Gill-Man returns to kidnap the lovely Kay, fiancée of one in the expedition, with whom it has fallen in love.::Marty McKee <mmckee@wkio.com>', ""After Dr. Carl Maia finds unique skeletal remains, a group of scientists led by David Reed head down the Amazon to see if other remains can be found. They have little luck at first until hearing that further downriver lies the Black Lagoon where other fossils might be found. They get more than they bargained for when they discover a living prehistoric creature - a half-man, half amphibious reptile - that doesn't take kindly to their attempts to capture him. The creature takes a liking to Kay Lawrence and kidnaps her but goes to war against the scientists and won't let them leave the lagoon.::garykmcd / edited by statmanjeff"""
16530,Balgwanghaneun Hyeondaesa,Drama,tv series,103,7.77,250,"'Short animated features featuring Snoopy, Charlie Brown, and the rest of the Peanuts gang.::TheMovieSmith', ""Charlie Brown and the Peanuts gang are back. This is time, it in is a series of animated vignettes that are largely direct adaptations of Charles Schulz's stories from his classic comic strip, except that Snoopy's thoughts are still not heard directly. Once again, we are treated to the misadventures of the world's favorite hard-luck hero, Charlie Brown, the larger than life mischief of Snoopy, and the rest of the gang as they live their lives with their own eccentricities and insecurities.::Kenneth Chisholm (kchishol@rogers.com)"""
6965,Chosoku supina,"Animation,Action,Sport",tv series,1,6.24,203,'A 5th grade boy enters a Yo-Yo tournament.'
6273,Berserk: The Golden Age Arc I - The Egg of the King,"Animation,Action,Adventure,Drama,Fantasy,Horror,War",movie,1,6.5,181,"'He trusts no one, only his sword.::Anonymous', 'This arc is a flashback showing Guts\' youth and what led him to become the ""Black Swordsman"". Guts grows up as a young mercenary until his enrollment in the Band of the Hawk. He develops complex relationships with Casca and Griffith, the Band\'s charismatic leader and holder of the Crimson Behelit, who leads the Band to its rise to prominence within the Midland army. Griffith is elevated from his commoner status to the nobility, causing some resentment, and after sleeping with the King\'s daughter, Griffith is imprisoned, and the Hawks are declared outlaws. The Hawks manage to rescue Griffith, only to find him broken mentally and physically. From a conventional medieval European background, the story shifts to fantasy and horror, with the apparition of the Eclipse ceremony that ends with the destruction of the Band, as per Griffith\'s sacrifice in order to become Femto, the fifth member of the God Hand, and reclaim his path towards his dream. Only with help from the enigmatic Skull Knight, were Guts and Casca able to survive. Unbelievably distraught over what transpired, Guts vows vengeance against Griffith and commits to his own personal war against the entities known as Apostles that slaughtered the Band of the Hawk.::http://en.wikipedia.org/wiki/Berserk_(manga)', ""Mercenary Guts, infamously known as The Black Swordsman, is defeated in combat by the skilled and charismatic Griffith. Afterwards, he's forced to join Griffith's group, The Band of the Hawk, and undertake many dangerous missions that soon turn bizarre."""
29766,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru","Comedy,Drama,Romance,Sci-Fi,SliceofLife",movie,1,5.11,195,
18575,Little Tiger and Bride,"Animation,Short",movie,1,5.8,57,"""Tora-chan and Miike and playing while their big sister prepares for her wedding. Just then a letter arrives; it's from Grandfather, who writes that he won't allow the wedding as long as he lives. Bride and groom rush to the church to get married before the old cat can stop them, but his boat has just arrived. Can Tora-chan and Miike keep him distracted long enough for their sister's happy day to go uninterrupted?"""
910,21-ji no Onna: Newscaster Katsuragi Miki,Hentai,movie,13,6.45,15549,"""Two alchemist brothers go on a quest for the Philosopher's Stone after an attempt to revive their dead mother goes horribly wrong.::Brian Westley"", 'The plot takes place at the beginning of the 20th century, in a reality where alchemy is real, extremely developed and respected. The plot features brothers Edward and Alphonse Elric who, after attempting the forbidden technique of human transmutation, suffer the consequences. Alphonse loses his entire body while Edward loses his left leg. Edward then sacrifices his right arm to save his brother\'s soul by attaching it to a metal suit of armor. Edward is then given mechanical prosthetics known as ""automail"" in place of his missing arm and leg. Upon acceptance into the State Alchemists, he is given the nickname ""Fullmetal Alchemist"", all while searching with Alphonse for the legendary philosopher\'s stone, that will repair their bodies.::Olivia Schreuder'"
4163,Believe in It,"Animation,Short",movie,2,8.03,31973,
2232,Code Geass: Soubou no Oz Picture Drama,"Action,Drama,Mecha,Military,School,Supernatural",tv series,12,5.13,361,
2916,Code Geass: Hangyaku no Lelouch R2 Picture Drama,"Comedy,Ecchi,SliceofLife",tv series,47,7.06,367,'A story about a bad cop standing up to an even worse society.'
1953,Gatchaman Crowds: Embrace,"Adventure,Sci-Fi",movie,9,7.1,33004,
22511,Grenadier: Hohoemi no senshi,"Animation,Action,Adventure,Comedy",tv series,1,5.38,125,
26019,Bishoujo Senshi Sailor Moon Super S: Fuwa Fuwa Panic,Action,tv series,1,6.78,3280,
2209,Taiho Shichau zo: Second Season,"Action,Comedy,Police,Shounen",tv series,3,5.88,2028,'Two siblings try to find their missing parents. Based on the best selling video game series by Square Enix.'
30920,Futari no Jî Surî,"Action,Drama,Fantasy,Mystery,Sci-Fi",tv series,1,5.83,590,
8361,Meganebu!,"Animation,Comedy",tv series,1,6.96,1148,
16910,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,"Adventure,Comedy,Fantasy,Shounen",tv series,13,7.06,25564,'A 11-year-old boy who loves soccer and soccer balls.::gazyzz'
15541,Himitsu kessha Takano Tsume The Movie 3,,movie,3,6.86,3017,
2521,Jikuu Tantei Genshi-kun,"Adventure,Comedy,Fantasy,Mystery,Sci-Fi,Shounen",tv series,13,5.52,1377,
26351,ToHeart 2,"Animation,Comedy,Drama,Romance",tv series,16,6.77,62601,
7304,Kumo ga Haretara,Music,tv series,1,7.95,6515,"'Two old friends/rivals find themselves rival test pilots in competing projects while a mutual old flame returns to them with her own secrets.::Kenneth Chisholm', '2040 AD. Humankind\'s first colonized planet, Eden. Master pilot Isamu Dyson is assigned to New Edwards Flight Center as the test pilot for the prototype variable fighter, the YF-19. YF-21 pilot Guld Goa Bowmann is also there. Once friends and now rivals, the two compete in prototype trials. Meanwhile, virtual singer Sharon Apple has come to Eden to hold a concert. Her producer, Myung Fan Long, was a former friend of the two pilots. The three will fulfill a fated reunion ...."" Bandai Visual::Jeremy Pace <jhpace1@eos.ncsu.edu>', 'Macross plus is a futuristic Sci-Fi movie Mini-series based upon the Macross world which started with Macross: Do You Remember Love in 1985 or so. In this story, a renegade pilot named Isamu Dyson is transferred to the New Edwards test flight center on Planet Eden to be a test pilot for one of two competing new reconfigurable fighter projects. The plot becomes more complex when he discovers an old rival / friend is the test pilot for the (other) competing project! Things get even more interesting when they both run into Myung who was a past lover of each at one time or another. The first three parts of the series have been released already and the fourth is pending.::Pat Callahan', ""Isamu and Guld confront the cybernetic singer Sharon Apple, who is using the Macross's computer systems to control the flying fortress as well as gain a hypnotic hold on the city's citizenry. Guld must confront the truth about his past with Myung Lone. And Isamu and Myung must beat the odds in order to destroy the computer which contains all of Sharon's programming... before she takes Isamu's life.::Jeff Read <jread@attila.stevens-tech.edu>"""
21305,Choyaku Hyakunin Isshu: Uta Koi,Romance,tv series,,,4481,"'Uta Koi tells the ""super-liberal interpretation"" of the Hyakuninisshu anthology compiled during Japan\'s Heian period of 100 romantic poems from 100 different poets such as The Tale of Genji\'s Murasaki Shikibu.::https://myanimelist.net/anime/13349/Chouyaku_Hyakuninisshu__Uta_Koi?q=Choyaku%20Hyakunin%20Isshu'"
2866,Saru to kani saru to kani no gassen,"Animation,Short",movie,4,6.96,7712,
10180,Anime 80-nichikan Sekai Isshuu,"Adventure,Historical,Kids,Romance",movie,2,6.45,2747,
170,Pikachu's PikaBoo,Short,movie,101,8.56,82570,'Pikachu and friends play peek-a-boo.'
85,Shin Atashinchi,Animation,tv series,50,8.03,28959,"""Outrageous misadventures of an almost normal family with a housewife, her husband, and their two kids Yuusuke and Mikan. Wacky humor about this weird family's daily life.::beyondj"""
21161,Anime de Wakaru Shinryounaika,"Comedy,Seinen",tv series,1,6.57,62,"""Now there's no need to wait for individual volumes - you can get the entire epic all at once! Narue is an adorable school girl with a secret. She's really an alien with powers right out of a sci-fi comic book. Join our spunky heroine as she faces androids, alien invaders, and her first date with the boy next door. It's the sci-fi comedy that's a direct hit to your heart.::CPM"""
625,DanMachi: Is It Wrong to Try to Pick Up Girls in a Dungeon?,"Animation,Action,Adventure,Comedy,Fantasy,Romance",tv series,3,5.81,1859,"'Commonly known as the ""Dungeon,"" the city of Orario possesses a huge labyrinth in the underground. Its strange name attracts excitement, illusions of honor, and hopes of romance with a pretty girl. In this city of dreams and desires, new adventurer Bell Cranel has his fateful encounter with the tiny Goddess Hestia. Thus begins the story of a boy striving to become the best adventurer and a lonely goddess searching for followers both hoping to reach their goals and perhaps have some romance on the side.'"
16558,Soul Eater,"Animation,Action,Adventure,Comedy,Horror",tv series,1,4.27,101,"'Set in the Shinigami technical school for weapon meisters, the series revolves around 3 duo\'s. These pairs are a partnership between a weapon meister and a human weapon. Trying to reach a ranking of ""Death Scythe"" (and thus fit for use by the Shinigami) they must collect the souls of 99 evil humans and 1 witch. However, forces outside of the Academy make it more challenging of a feat.'"
33339,"Grendizer, Getter Robo G, Great Mazinger: Decisive Battle! Great Sea Beast","Animation,Short,Action,Adventure,Sci-Fi",movie,63,6.96,386,"'When a mysterious gigantic monster, called Dragosaur, appears from the depth of the oceans and threatens the world, a team of super-robots from Japan is activated and sent out to defeat it: Grendizer, The Great Mazinger and Getter G.::Luigi Marcucci'"
528,Kick Off 2,Sport,tv series,1,7.66,100089,
31321,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,"Comedy,Drama,Police,Romance",tv series,1,6.83,49,
1942,Kero Kero Keroppi no Sanjuushi,"Fantasy,Kids",tv series,12,7.03,4794,"'A teenage girl divides her time between working in London for the famed Belgian sleuth, Hercule Poirot, and staying in the countryside with her shrewd great-aunt, Jane Marple.::L. Hamre', ""1930s England; spirited teenager Mabel West is determined to live her life on her own terms. Her father agrees to let her leave her stuffy boarding school and seek employment in London. In the city, she works as a junior assistant to the famous Belgian detective, Hercule Poirot. Also accompanied by Poirot's assistant Hastings, secretary Miss Lemon, and Inspector Sharpe, the formidable team solve numerous exciting mysteries. However, Mabel does not forget her family and often travels to the countryside to stay with her great-aunt Marple. This shrewd older woman also has a reputation for solving puzzling mysteries.::L. Hamre"""
24071,High School DxD,"Animation,Action,Comedy,Fantasy,Romance",tv series,1,6.71,293,"""The story follows Issei Hyodo, a dim-witted, lecherous second-year high school student who is killed by a girl on his first date ever. Issei is reincarnated as a demon, and from that day forward, he serves as an underling of Rias Gremory, a high-level demon who is also the prettiest girl on Issei's campus."""
155,Watashi no Ume-san/Sayonara Sankaku mata kite Shikaku,"Animation,Comedy,Family",tv series,1,6.68,23038,
12859,Possessions,"Animation,Short,Fantasy",movie,1,8.39,76051,"'One night of the eighteenth century, in the depths of the mountain, a human being is lost and finds a small temple. In the moment when he enters the room space is transformed into a completely different world.::NTKH'"
27915,Sagaken wo Meguru Animation,SliceofLife,tv series,1,6.44,93,"""A female android battles her evil creator's forces as a mysterious superhero.::Kenneth Chisholm"", 'Cybersix is the name of a powerful advanced female genetic construct android who is the creation of malevolent scientist named Von Richter. He considers her a failed creation owing to her indomitable free will and she was forced to escape to avoid termination by her creator. Now she hides in regular society as a male teacher named Adrienne Seideleman, but she stalks the night as a caped superhero. Vowing eternal opposition to the plans of her creator and his henchmen, she protects her new found world and friend and seeks the humanity that her creator denied from her.::Kenneth Chisholm <kchishol@execulink.com>', 'Cybersix is the name of genetically created female made by the malicious Dr.Von Reichter. She is one of many individuals in the ""Cyber-series"" who are all ultimately terminated because of their innate humanity and sense of good. However, before she can be destroyed, she escapes from Von Reichter and hides in regular society disguised as a male high school teacher, Adrian Seidelman. She eventually teams up with ""Data 7"", another of Von Reichter\'s creations. Data 7 is, in fact, her brother Cyber 29, who was killed in an accident and had his consciousness transplanted into a panther. Together, they work to thwart the plans of Von Reichter, his son Jose and their genetic mutation army. Throughout, Cybersix tries to maintain her secret identity from her close friend and co-worker, Lucas Amato. As well, she constantly debates her existence and what it all means, since she knows full well that she is not actually human, but a genetic creation.::Matthew Wong <mci_sac@hotmail.com>'"
276,Ijiwaru Baasan,Animation,tv series,12,7.29,36656,
31583,"Kare Kano: Mein Geheimnis, dein Geheimnis","Animation,Comedy,Drama,Romance",tv series,1,3.9,129,"'TV series that tells the every-day stories of a group of teenagers in high-school, focusing on their romances and personal problems.::Runa'"
1663,Ko ro ro roshianti,"Animation,Comedy,Sci-Fi",tv series,52,7.39,3685,
3392,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,"Adventure,Drama,Sci-Fi",movie,1,7.59,17967,"'Based on a legendary Japanese charismatic comic! ""Oh! Invisible Man"" of the sexy comedy has been miraculously adapted to the screen again! ! Gene of salmon roe has been passed on the daughter from her father, and now both of them have the ability to be invisible... The hilarious comedy has been back!(C)2014 YASUHIRO_NAKANISHI/SHONEN-GAHOSHA/INTERFILM'"
14067,Kanashiki Mongoose,"Kids,Music",movie,1,6.0,126,"'Biographical account of singer and composer Cornelis Vreeswijk including his breakthrough and his marital problems.::Mattias Thuresson', ""Cornelis is the unique chronicle about one of Sweden's greatest music legends - Cornelis Vreeswijk. An honest and gripping account of an exceptionally talented, but self-destructive artist's intense life both on and behind the stage. A man who during his whole life was searching for love and confirmation.::SF International"", ""In 1964, Cornelis Vreeswijk, a 27 year old mental care student, attends a party where he performs a song he has written. One of the guests is the artist Fred Åkerström who brings Cornelis with him to a record company, Metronome. The company is immediately attracted to his songs and soon after Cornelis' first album is released. He becomes a national sensation, frequently on tour and recording new albums. But his successful career with staying away from home, excessive drinking and his stint in prison puts a strain on his marriage.::Mattias Thuresson"""
1370,Katta-kun Monogatari,"Adventure,Kids",movie,1,6.65,4541,
19021,Saint Seiya: The Hades,Action,tv series,1,7.37,34272,
31821,The Gakuen Choujo-tai,"Animation,Action,Fantasy",movie,8,7.7,53577,"'Three girls, who have psychic powers, found a justice supporting group called the ""Gakuen Choujotai"" (Academy Super Girl Team). Psychokinesist Yumi, telepathist O-Kei, and Mai, who has superhuman strength. However, they are still inexperienced in using these powers. Meanwhile, a suspicious organization, the ""Psychic Power Research Society"" secretly works on a method to control the students\' minds. The time has come for the Academy Super Girl Team.::YouTube'"
2937,Dwaejiui Wang,"Drama,Psychological,Seinen,Thriller",movie,1,7.22,10441,"'Disguised as schoolgirls, 2 superheroines would rather goof off instead of saving the Earth from gigantic monsters.::softsofa'"
8431,Panty &amp  Stocking in Sanitarybox,"Action,Comedy,Dementia,Ecchi,Parody,Supernatural",movie,1,6.25,368,
4488,Sonic the Hedgehog,"Animation,Action,Adventure,Family,Fantasy,Sci-Fi",movie,3,5.98,882,'A cop in rural town of Green Hills will help Sonic escape from the goverment who is looking to capture him.'
9733,Experiment in Terror,"Crime,Mystery,Thriller",movie,1,7.21,2066,"'A man with an asthmatic voice telephones bank clerk Kelly Sherwood at home and coerces her into helping him steal a large sum from her bank.::nufs68', ""When the bank clerk Kelly Sherwood arrives home after hours, she is intimidated by a stranger that knows her routine habit. He threatens Kelly and her sister Toby to force her to heist $100,000 from her bank; otherwise he will kill her. Kelly does not see his face but notes he is asthmatic. Kelly succeeds to lure the criminal and contacts the FBI agent John 'Rip' Ripley that advises Kelly how to behave and assigns a group of agents to keep Kelly and Toby under surveillance. But when Toby is abducted by the stranger, Kelly tries to stay calm to help the FBI to catch the criminal.::Claudio Carvalho, Rio de Janeiro, Brazil"", 'Kelly Sherwood is terrorized by a man with an asthmatic voice who plans to use her to steal $100,000 from the bank where she works. He threatens to kill her teenage sister Toby, if she tells the police. However she manages to contact F.B.I. agent Ripley.::Will Gilbert'"
10797,Minami-ke: Tadaima,"Animation,Comedy,Drama,Romance",tv series,,6.77,166,"""The everyday lives of the Minami sisters continue. Chiaki, the youngest, continues to call people idiots while worshipping her eldest sister. Kana, the middle, still can't figure out that Fujioka's feelings for her are a crush, not a grudge. Haruka, the eldest, still unknowingly avoids Hosaka's advances to invite her to the volleyball team, and after a long day of excitement, the sisters enjoy sitting at the table at their home."""
7479,Honey and Clover,"Animation,Comedy,Drama,Romance",tv series,47,7.35,301,"""Yuuta Takemoto is a poor college student who lives in a dilapidated apartment building with his two friends, Shinobu Morita and Takumi Mayama. The series chronicles the students' story as they struggle through life and love.::dxg"""
1583,Usavich,Animation,tv series,12,6.39,11097,"""Usavich is a series about an odd pair of rabbits imprisoned in a Soviet Gulag. Shows the absurd everyday occurrences of the two rabbits' prison life, and the the two rabbits' life on the run from law enforcement."""
31080,47 Todoufuken,"Comedy,Kids",tv series,12,7.17,32040,"'Go and Anna have to join the fight against aliens, on their wedding day.::Ian Gear'"
5233,Plastic Little: The Adventures of Captain Tita,"Animation,Comedy,Sci-Fi,Thriller",movie,13,7.52,20508,"""Tita Mu Koshigaya is a young woman who captains a ship, the Cha-Cha Maru, whose business is capturing exotic creatures in the 'sea of clouds' of the planet Ietta, and selling them to collectors and zoos. By chance, she saves Elysse Aldo Mordish, a young woman of her own age, from a rogue faction of Ietta's own military forces, led by the armored commander Guizel, who already killed Elysse's scientist father. As the military conducts a vicious chase for Elysse, it becomes apparent that she holds the key to a secret that could determine the fate of the entire planet's independence.::Plastic Little Wikipedia"""
5472,Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume,Comedy,tv series,1,6.03,455,"'The astronomical adventures of the Angel Brigade, a squad of females dispatched to retrieve powerful objects scattered around the Milky Way.::Serena Tsukino', 'The Angel Brigade is a five team members military branch of Transbaal Empire military. There mission is to track down and find the ""Lost Technology"". Somehow they most of the time mess up on the mission by getting into trouble and weird situations.::David'"
3034,Daisuki! Hello Kitty,"Fantasy,Kids",movie,2,5.93,2004,"'A group of friends were separated when one of them died in an accident. Later on she comes back as a ghost trying to get into heaven but to do that her friends must grant her a wish.', 'A group of friends were together forever until one of them died and they all went there separate ways. One day the leader of the group was able to see the girl that died and what has to do is grant her, her wish so she can rest in peace but this means that he must regroup all of his childhood firends'"
