anime_id,name,genre,type,episodes,rating,members,overview
4700,Kaze no Kokyuu: Animation ni Yoru Oufuku Shokan,Dementia,movie,5.0,5.48,858,"'The beautiful girl Cinterrier (like the terrier version of Cinderella), was proposed to by many dogs. Who finally got her heart?'"
19751,Psychic Force,"Animation,Action,Adventure,Drama,Fantasy",tv series,1.0,5.58,69,'An Anime OVA based on the video game series.::Anonymous'
22639,Renzu: Futari no Kyori,Hentai,tv series,1.0,5.73,71,
10521,Catnapped! The Movie,"Animation,Adventure,Family,Fantasy",movie,13.0,7.98,117328,"""Anthropomorphic cats abduct little kids' dog to use him as a weapon for their Mistress who wants to control the fantastical cat world. Young boy and his sister must travel to this world to save their pet and the cat world.::Anonymous"""
15037,Millennium Actress,"Animation,Drama,Fantasy,Romance",tv series,4.0,7.12,126699,"'A TV interviewer and his cameraman meet a former actress and travel through her memories and career.::rgoes', ""A movie studio is being torn down. TV interviewer Genya Tachibana has tracked down its most famous star, Chiyoko Fujiwara, who has been a recluse since she left acting some 30 years ago. Tachibana delivers a key to her, and it causes her to reflect on her career; as she's telling the story, Tachibana and his long-suffering cameraman are drawn in. The key was given to her as a teenager by a painter and revolutionary that she helped to escape the police. She becomes an actress because it will make it possible to track him down, and she spends the next several decades acting out that search in various genres and eras.::Jon Reeves <jreeves@imdb.com>"""
16988,Konna ni Yasashiku Sareta no,Hentai,movie,1.0,5.64,85,"""An ex-mercenary is forced out of isolation when three mysterious men kidnap and brainwash the city's children afflicted with the Geostigma disease.::Sean"", 'Two years after the events in ""Final Fantasy VII"", a disease called \'Seikon-Shoukougun\', or \'Geostigma\', is spreading through the planet. This disease is believed to have been caused by the body fighting off foreign material that invaded the body two years earlier, at the end of ""Final Fantasy VII"". Guilt-ridden and haunted by his past, ex-SOLDIER Cloud Strife has decided to live a secluded, solitary life away from his friends while maintaining ""Strife\'s Delivery Service"", whose headquarters is located in Tifa Lockheart\'s bar, the Seventh Heaven. Tifa\'s bar serves as an orphanage for children stricken with Geostigma. Here, Tifa keeps an eye on Barret\'s six-year-old daughter, Marlene, while Barret searches the planet for an alternative energy source to the Planet\'s energy, Mako. One day, Cloud receives a phone call from the former Shinra, Inc. president, Rufus, asking him for protection from a mysterious man named Kadaj. Kadaj, in the meantime, along with his brothers Loz and Yazoo, are searching for their ""mother"", and seem to believe that Cloud knows where to find her. Meanwhile, Vincent Valentine has been wandering the planet gathering information on Kadaj\'s scheme, and Cloud and his friends must come together again to fight these new enemies.::Andrea', 'Two years after ""Final Fantasy 7"", life seems to have returned to a state of normality after Sephiroth\'s attempts at mass genocide and the danger of Meteor. On the edge of the ruins of the metropolis Midgar, a new city has thrived, called the Edge and at it\'s center lies a monument that entails no one will forget Meteor and the ones who died. Cloud Strife, the hero who defeated Sephiroth, is a delivery boy now, no longer interested in fighting wars or leading rebellions. The world is at peace, and AVALANCHE is gone it\'s separate ways. Tifa Lockheart has reopened the new 7th Heaven, in the Edge, looking after Marlene and other orphans, including Denzel. Barret Wallace is working with the WRO in finding new energy sources to supply the world now that Mako is no longer used. Cid Highwind is also working with the WRO, as an airship pilot and leader of their air fleet. Reeve (and Cait Sith) is now heading the WRO and working, striving, to create a better world for all. Vincent Valentine has returned to solace, switching his places between his mansion home in Nibleheim and the Sleeping Forest, and the Forgotten City. Yuffie Kirisagi is back in Wutai, though what the Ninja is doing is unknown to all. But despite this lull in adventure, there is something that is striving the world. Geostigma, the Sephiroth, JENOVA\'s memetic legacy. A disease that counters the body\'s own defence system in on itself and causes it to destroy itself. Rufus ShinRa, ex-President of Midgar, is a sufferer of the disease, along with the ex-SOLDIER Cloud, and lives now in his hide-away home the Healin Lodge with his faithful bodyguards, the Turks. But who are the mysterious silver haired band, known as Kadaj\'s Gang? Kadaj, Loz and Yazoo, all of silver hair and teal eyes. Who are these strange people, who appear so much like Sephiroth?::Olek Tamarani'"
6303,Kill Me Baby,"Animation,Comedy",movie,54.0,6.46,499,"'Yasuna Oribe, a student at school, is friends with a killer named Sonya. Yasuna is best friends with her, but Sonya tends to beat her up every time she falls for her pranks. Sonya is usually called ""the assassin"" in some episodes.::Gabriel Hobson'"
18045,Kyoukai no Rinne (TV),"Comedy,Romance,School,Shounen,Supernatural",movie,1.0,7.03,15430,"'A widower takes an offer to screen girls at a special audition, arranged for him by a friend to find him a new wife. The one he fancies is not who she appears to be after all.::<rag@kabelfoon.nl>', 'In Tokyo, Shigeharu Aoyama is a widower that grieves the loss of his wife and raises his son Shigehiko Aoyama alone. Seven years later, the teenage Shigehiko asks why his middle-aged father does not remarry and Shigeharu meets his friend Yasuhisa Yoshikawa, who is a film producer, and tells his intention. However, Shigeharu has difficulties to approach to available women to date and Yasuhisa decide to organize a sham audition for casting the lead actress for the fake movie. They receive several portfolios of candidates and Shigeharu becomes obsessed by the gorgeous Asami Yamazaki. Despite the advice of the experienced Yasuhisa, Shigeharu calls Asami to date and he falls for her. But who is the mysterious Asami?::Claudio Carvalho, Rio de Janeiro, Brazil', 'A lonely Japanese widower whose son is planning to move out of the house soon expresses his sadness to a friend and fellow film producer, who becomes inspired to hold an audition for a non-existent film so that the widower can select a new potential bride from the resulting audition pool. The widower ultimately becomes enamored with and fascinated by one particular young woman...but first impressions can often be horribly wrong....::deusdiabolus'"
678,Hana no Joshi Announcer: Newscaster Etsuko,Hentai,movie,26.0,7.24,7977,"""Tora-chan and Miike and playing while their big sister prepares for her wedding. Just then a letter arrives; it's from Grandfather, who writes that he won't allow the wedding as long as he lives. Bride and groom rush to the church to get married before the old cat can stop them, but his boat has just arrived. Can Tora-chan and Miike keep him distracted long enough for their sister's happy day to go uninterrupted?"""
6868,Garo the Animation,"Animation,Action,Fantasy",tv series,26.0,6.13,171,"'17 years ago, in the name of witch-hunting, many Makai-Knights and Makai-Priests were murdered at Valiante Kingdom. A Makai-Priestess who is a blood relative of Golden Knight Garo, burned at the stake. In fire, she gave birth to a son, Leon.'"
31509,Captain Tsubasa,"Animation,Action,Drama,Sport",tv series,1.0,7.17,36,'A 11-year-old boy who loves soccer and soccer balls.::gazyzz'
4149,Yowamushi Pedal Re: Road,"Animation,Drama,Sport",tv series,1.0,5.51,1073,"'The movie will compile the episodes from the second season of the anime, and will also have new cuts of animation.::myanimelist'"
1579,Hiromi Iwasaki: Egao,"Animation,Short,Music",tv series,25.0,7.69,63134,'A short music video about a girl and her pet hamster.'
4471,Cleavage,Documentary,tv series,1.0,6.11,977,"'""Cleavage"" is an uplifting and informative journey to the most eye-catching destination on earth: The space between a woman\'s breasts. Cleavage is what happens when breasts collide--a merger that at once fascinates, scandalizes, and mesmerizes. Cleavage makes movie & pop stars, enriches surgeons, tempts politicians, and dominates fashion. When breasts are lifted and pushed together, all of society rubbernecks...::Anonymous'"
12661,Chihayafuru,"Animation,Comedy,Drama",movie,1.0,6.66,891,"""Chihaya meets a boy named Arata, a talented karuta player. He thinks that she has a potential to become a great player. Then, Chihaya takes on a new dream of becoming Japan's best karuta player.::anonymous"", ""Chihaya Ayase is a girl who has spent most of her life simply supporting her sister in her model career. That changes when she meets a boy named Arata Wataya, a talented karuta player. He thinks that Chihaya has a potential to become a great player. As Chihaya takes on a new dream of becoming Japan's best karuta player, she is soon separated from her karuta playing friends as they grow up. Now in high school, Chihaya still continues to play karuta in the hope that she will one day meet her friends again.::Devesh"""
28157,Chein kuronikuru: Hekuseitasu no hikari,Animation,tv series,1.0,7.22,2935,
31658,Boku wa Kimi wo Warawanai,Music,tv series,1.0,,15817,
33108,The Tales of Rien Village #1: Toilet ni Ittokiya,Fantasy,tv series,,5.75,38,
6705,Mashin Eiyuuden Wataru: Soukaizan Eiyuu Densetsu,"Action,Adventure,Comedy,Fantasy,Mecha,Sci-Fi,Shounen",movie,6.0,6.57,4876,
2411,Chuuzumou,Comedy,tv series,2.0,6.8,6564,
19747,Sekirei: Pure Engagement,"Animation,Action,Comedy,Fantasy,Romance",tv series,2.0,3.43,144,"""The battle to find the supreme Sekirei continues. Still some of the fighters and their masters refuse to participate in the battle since losing it means to lose the Sekirei forever, and many of them actually care about their partners, while others just use them as tools. A storm is rising on the horizon, a bigger threat approaches the city and it's about to bring pain and suffering to those who love and care for their Sekireis.::Anonymous"""
793,Turuturutu Narongi,"Adventure,Kids",tv series,1.0,8.04,41547,
19195,Hatsukoi monogatari,,tv series,1.0,7.6,19565,
786,Zoku Zoku Mura no Obaketachi,Fantasy,tv series,13.0,5.92,2513,'An anime OVA based on the Street Fighter IV Video game.'
1428,Otogi sutôrî tenshi no shippo,"Animation,Comedy",movie,1.0,6.48,1994,'A down on his luck guy is told by a fortune teller that his luck will change. Soon after three girls appear claiming to be his guardian angels.'
15933,Muteki Koujin Daitarn 3,"Mecha,Sci-Fi",movie,1.0,7.11,15114,
33318,VS Knight Lamune &amp  40 Fresh,"Adventure,Comedy,Ecchi,Mecha,Sci-Fi,Space",tv series,1.0,6.27,22,"'A 12-year old boy named Naota one day meets a strange woman, riding a Vespa and wielding a big guitar. As soon as she appears, mysterious things start happening.::Snake202', ""Naota is a normal student living with his abnormal father and grandfather. One day, a seemingly insane girl named Haruko blazes in from out of nowhere on her Vespa, wielding an electric guitar with a buzzsaw! Haruko moves in with Naota under the pretense of being a housekeeper, but Naota knows there's something obviously strange about her. To make matters worse, large shapes are growing out of his head, hatching into large monsters that Haruko makes her mission to kill. Who is Haruko really, and what is she after? You won't find out until the end of this bizarre story.::Anonymous"""
3383,Otenkibokkusu,"Animation,Comedy,Family,Sci-Fi",movie,1.0,5.68,646,
2997,Kobato.,"Animation,Adventure,Comedy,Fantasy,Romance",tv series,1.0,7.13,1323,"'Follow the journey of a mysterious girl, as she must complete her given task to fulfill her wish. To obtain her wish she must pass the test within four seasons.'"
9886,Sugar Bunnies Fleur,Kids,tv series,1.0,5.8,92,"""Usavich is a series about an odd pair of rabbits imprisoned in a Soviet Gulag. Shows the absurd everyday occurrences of the two rabbits' prison life, and the the two rabbits' life on the run from law enforcement."""
4088,Steamboy,"Animation,Action,Adventure,Sci-Fi,Thriller",movie,52.0,6.73,260,"'In 1860s Britain, a boy inventor finds himself caught in the middle of a deadly conflict over a revolutionary advance in steam power.::Kenneth Chisholm', 'Rei is a young inventor living in the U.K. in the middle of the 19th century. Shortly before the first ever World Expo, a marvelous invention called the ""Steam Ball"", behind which a menacing power is hidden, arrives at his door from his grandfather Roid in the U.S. Meanwhile the nefarious Ohara Foundation has sent men to acquire theSteam Ball so that they can use its power towards their own illicit ends.::Bruce Osborne <saitoh-hajime@neo.rr.com>'"
27379,Nihiki no sanma,"Animation,Short",movie,1.0,6.0,57,
12549,Sakura taisen,Action,movie,12.0,6.96,169615,"""It is the Taishou Era in Japan, and the Western world has begun to make its way through traditional Japan. Technology is evolving, and the use of steam has made for great breakthroughs in transportation in weaponry. But the world faces a deadly threat: a dark cult wishes to destroy Japan and the very world itself. To combat any possible threats, the Imperial government of Japan brings together six young ladies from around the world to form the Hanagumi (Flower Bridage) division of the Teikoku Kagekidan (Imperial Floral Assault Group). Clad in their proud spiritual armor, the Kobou, these young women are the frontline of defense against the demon worshippers, but they haven't a leader to guide them into battle."""
29325,Sabagebu! Survival Game Club!,"Animation,Action,Comedy,Sport",tv series,10.0,7.33,21805,
3982,Five Star Stories,"Animation,Action,Fantasy,Romance,Sci-Fi",tv series,3.0,5.94,694,"'The Joker five-star system is under Emperor Amaterasu. Mecha pilot Ladios must save his co-pilot, Fatima-class female android Lachesis, from one of many warlords, who oppose Amaterasu.'"
2437,Fushigi Yûgi - The Mysterious Play,"Animation,Adventure,Drama,Fantasy,Romance",tv series,3.0,6.25,2335,"""A girl named Miaka Yuuki and her friend Yui Hongo are taken into the book called The Universe of the Four Gods. There they battle many hardships including each other in order to become the priestess of Suzaku and Seiryuu and summon them. What they didn't expect was to fall in love and watch their comrades die.::Kandace Galyen"""
1300,Maid Meshimase,Hentai,movie,24.0,6.83,2230,"""A short TV featuring a small green pig with enormous eyes. The title Nandarou implies that even its creators didn't really know what kind of creature it was supposed to be. However, NTV (Nihon TV) chose it as their station's mascot."""
4127,Re-Kan!,"Animation,Comedy,Fantasy",tv series,4.0,6.69,2273,"""High school girl Hibiki Amami has a sixth sense for spirits which kept her lonely as a child. Will it be different now that she's transferred to a new school?"""
6624,L'invitation aux images,Documentary,movie,1.0,7.75,24735,
31967,Blackjack - Der Bodyguard,"Action,Comedy,Crime,Drama,Thriller",movie,4.0,6.48,748,"'Dolph Lundgren plays Jack Devlin, a U.S Marshal who protects high-profile clients when it comes to a matter of security.::DropZone <peeri@actcom.co.il>', ""After saving Casey, a daughter of his friend, from hired assassins, Jack Devlin is hit with a strange phobia - fear of white color. But when his other friend, who works as a bodyguard for a supermodel, is wounded, Jack decides to step in for him. Now he must confront his fear and the assassin, who seems to be well aware of Jack's problem::Boris Shafir <shafir@hsi.com>"""
33134,Hoozuki no reitetsu,Adventure,tv series,1.0,7.0,35,
1585,Kyutai Panic Adventure!,"Animation,Short,Action",movie,2.0,4.36,1010,
12341,Choukou Sennin Haruka,"Hentai,Yuri",movie,4.0,3.64,115,"'The mahjong club at the girl school is determined to win the national tournament. Following the TV serial where the club members win the tournament, the five students compete to reach the semi-finals here. The main character Shizuno played mahjong at grade school and hopes to reunite with her close friends of those years.::aghaemi'"
3292,Little Nemo Pilot,"Animation,Short,Fantasy",tv series,6.0,7.45,2975,"'Little Nemo: Adventures in Slumberland was released in American theaters in 1992. However, at one point earlier in its development many people from Studio Ghibli had been involved with the project. In 1984 they produced a test pilot. In 1987, Osamu Dezaki directed a third one.'"
19023,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd,"Comedy,Mecha,Police,Sci-Fi",movie,12.0,7.04,29679,
8523,Katte ni Kaizou Specials,"Comedy,Parody,School,Sci-Fi,Shounen",tv series,3.0,5.77,185,
6291,Kore ga UFO da! Soratobu Enban,"Sci-Fi,Space",movie,1.0,7.55,25423,"""When a young orphaned boy living on the streets of Shibuya stumbles upon a fantastic world of beasts, he's taken in by a gruff warrior beast looking for an apprentice.::ralo229"", ""The latest feature film from award-winning Japanese director Mamoru Hosoda (Summer Wars, Wolf Children): When Kyuta, a young orphan living on the streets of Shibuya, stumbles into a fantastic world of beasts, he's taken in by Kumatetsu, a gruff, rough-around-the-edges warrior beast who's been searching for the perfect apprentice. Despite their constant bickering, Kyuta and Kumatetsu begin training together and slowly form a bond as surrogate father and son. But when a deep darkness threatens to throw the human and beast worlds into chaos, the strong bond between this unlikely family will be put to ultimate test-a final showdown that will only be won if the two can finally work together using all of their combined strength and courage."""
3302,Chrono Crusade,"Animation,Action,Adventure,Comedy,Drama,Fantasy,Horror,Thriller",movie,3.0,6.61,3991,"""The Roaring 20's a time of prosperity. Jazz is king, the Mob rules the streets, and Demons are running a mock. Enter Sister Rosette Christopher, of the Order of Magdaline, an elite group out to destroy the evil. Along with her faithful companion and contractor Chrono, a devil, they go on wild gun slinging adventures. But Rosette's ultimate quest is to find her little brother Joshua, who was kidnapped by Lord Aion. Can Rosette save her brother?::arorashadow_2003"""
17979,Disaster Movie,Comedy,tv series,1.0,4.88,86,"'Over the course of one evening, an unsuspecting group of twenty-somethings find themselves bombarded by a series of natural disasters and catastrophic events.::IMDb Editors', 'Will, Lisa, and two of their friends attempt to flee man-made and natural disasters and encounter Batman, Hancock, The Hulk, Indiana Jones, Hannah Montana, Michael Jackson, Beowulf, the Love Guru, Iron Man, rabid chipmunks amongst others in their seemingly vain efforts to seek help and shelter from unknown threats.::rAjOo (gunwanti@hotmail.com)'"
3229,Kentauros no Densetsu,"Action,Drama",tv series,13.0,7.35,66236,"'The ""slapstick drama"" begins with Seiya Kanie, a high school boy who is invited on a date in an amusement park by a mysterious beautiful transfer student named Isuzu Sento. He is introduced to Ratifa, a ""real"" princess and the park\'s manager, and is asked to be the acting manager of this ""disappointing amusement park in the Tokyo suburbs.""::Ghassan Ben Moussa'"
18139,Dragon Ball Z: Bardock - The Father of Goku,"Animation,Drama,Fantasy,Sci-Fi",movie,21.0,7.69,82568,"'The tale of Bardock, the father of Goku, and his rebellion against his master the mighty Frieza.', ""A prequel to the original Dragonball series, this TV movie tells the story of Son Goku's father Bardock and his futile attempt to stop Freeza from destroying his planet Vegeta. It also shows how little Kakarotto (Son Goku) ends up on earth!::Anonymous"""
4360,Chichiiro Toiki,Hentai,tv series,4.0,6.95,4777,"""Tatsumi is a high school boy who lives by himself. However, a devastatingly handsome merman named Wakasa moves into the bathtub in Tatsumi's home. Wakasa is a bit self-centered but cute, while Tatsumi is cool but a busybody."""
32884,Shingeki no Kyojin: Picture Drama,"Short,Comedy",movie,1.0,5.0,38,"'Following the characters of Attack on Titan, this comedy Chibi show explores their days in training from a satirical angel.::Niklas Zenius Jespersen'"
2150,Xiyue Qi Tong (2006),"Action,Adventure,Fantasy",movie,78.0,7.95,7761,"""Behind-the-scenes documentaries about 'Princess Mononoke,' from the film's conception up to its theatrical release and after - eventually rewriting the box office record in Japan. The documentaries include: Behind-the-scenes production process at the studios, the vocal cast doing overdubs and ADR sessions, featurette on the impact of the film on Japanese society."""
31321,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,"Comedy,Drama,Police,Romance",tv series,1.0,6.83,49,
2625,Mahou no Chocolate,"Drama,Romance",tv series,1.0,7.04,621,"""A retired pop singer turned actress' sense of reality is shaken when she is stalked by an obsessed fan and seemingly a ghost of her past.::Kenneth Chisholm"", 'Mima leaves the idol group CHAM, in order to pursue her dream as an actress. Mima climbs up the rocky road to success by performing as rape victims and posing nude for magazines, but is haunted by her reflections of the past.::<H@jime>'"
6505,Peesuke: Gatapishi monogatari,,movie,5.0,8.11,13935,
6164,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,"Action,Mecha,Sci-Fi,Shounen,SuperPower",tv series,11.0,7.29,43279,
13287,Shinkon gattai Godannar!!,"Animation,Action,Comedy,Sci-Fi",tv series,2.0,6.91,1105,"'Go and Anna have to join the fight against aliens, on their wedding day.::Ian Gear'"
33527,YanYan Machiko Specials,"Comedy,Music,SliceofLife",tv series,1.0,4.62,55,
23,Battle Programmer Shirase,"Animation,Comedy,Sci-Fi",tv series,12.0,6.7,2224,"""A young computer hacker who doesn't work for money, steals from big bank corporations sucking every last cent out of them, all while battling the King of America."""
32762,DoReMi,"Animation,Action,Adventure,Comedy,Family,Fantasy",tv series,1.0,4.79,34,"'The misadventures of three little girls studying to be witches.::B&M.', 'Ojamajo Doremi is the story about a girl by the name of Doremi Harukaze and her friends as they learn magic. Doremi is the main star of the show, for it was her who caused her friends, Aiko and Hazuki to become witch\'s apprentices as well. Doremi claims to be ""the unluckiest bishoujo in the world"", so she hopes to one day learn magic, because she thinks it\'ll make her life easier. She stumbles across the Maho Dou (Magic Hall) one day and calls a woman by the name of Marika (her actual witch name is Majorika) a witch. Because she called out a witch as a witch, she must now train under Majorika\'s advisory and pass all her witch\'s exams to meet her goal of becoming a full-fledged witch.::Skye-chan <sailorchibiskye@sailormoon.com>'"
6607,Kino no Tabi: Nanika wo Suru Tame ni - Life Goes On,"Adventure,Drama,Fantasy",movie,1.0,5.86,2433,"'Martin becomes obsessive about Clare after she praises work colleague Dr Harding and follows her to a staff night out where he makes a fool of himself by not realizing that Dr Harding is a platonic woman friend. Matthew assists Mandy in deceiving Marco into believing that she is a virgin but the deceit is discovered when Marco turns up unexpectedly whilst Matthew is watching a video he secretly made of Mandy having sex. Jason, in love with Matthew, coaxes him out of the house to the park and a gym where he acquires some gay admirers. Newly confident Matthew goes to the corner shop and foils a robber by hitting him with his surf board but he is traumatized by the experience and reverts back to not wanting to go out.::don @ minifie-1'"
558,Inu x Boku Secret Service,"Animation,Comedy,Romance",movie,26.0,8.41,30689,"'A socially inept girl, Ririchiyo, seeks seclusion from others to attempt to improve herself and hence moves to a building that is rumoured to house the rich and powerful, when in fact it is meant for people with supernatural ancestors. Here, where it is seemingly normal to have a bodyguard, she is confronted by a very persistent agent with a very singular request; ""Make me your dog."" A request she cannot seem to decline and hence their relationship starts to develop over time.::Mattias1'"
7436,Charley spijbelt,"Drama,Family",movie,1.0,6.77,733,
23739,Tokyo Futago Athletic,"Comedy,Sports",movie,2.0,5.71,128,"'Following the characters of Attack on Titan, this comedy Chibi show explores their days in training from a satirical angel.::Niklas Zenius Jespersen'"
21707,B Who I Want 2 B,"Animation,Short,Music",tv series,1.0,6.81,777,
34367,Toulouse,,tv series,1.0,5.97,582,
22959,Terajima-chou Kidan: Ginnagashi,Historical,movie,1.0,5.67,77,
6344,Ragnarok: The Animation,Animation,movie,1.0,7.12,9558,
881,Okane ga Nai Specials,"Drama,Romance,Yaoi",movie,1.0,6.12,21620,"'A sketch comedy about three friends attending an all boys school.::Mattias1', ""High school boys are really simple and curious creatures. They want one and only one thing: girls. But they haven't got a clue about them. Male teenagers are dumbfounded by the girls' thought process, actions, appearance and everything in between. They spend countless hours amongst themselves discussing and arguing their theories which are usually completely off base. If only they had the courage to ask them instead of screwing around and talking about nonsensical things, they might get somewhere.::baka-updates"""
32494,Fullmetal Alchemist,"Action,Adventure,Fantasy,Sci-Fi",movie,24.0,7.09,49219,"""Two alchemist brothers go on a quest for the Philosopher's Stone after an attempt to revive their dead mother goes horribly wrong.::Brian Westley"", 'The plot takes place at the beginning of the 20th century, in a reality where alchemy is real, extremely developed and respected. The plot features brothers Edward and Alphonse Elric who, after attempting the forbidden technique of human transmutation, suffer the consequences. Alphonse loses his entire body while Edward loses his left leg. Edward then sacrifices his right arm to save his brother\'s soul by attaching it to a metal suit of armor. Edward is then given mechanical prosthetics known as ""automail"" in place of his missing arm and leg. Upon acceptance into the State Alchemists, he is given the nickname ""Fullmetal Alchemist"", all while searching with Alphonse for the legendary philosopher\'s stone, that will repair their bodies.::Olivia Schreuder'"
30463,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA,Magic,tv series,16.0,5.78,640,
1210,Gregory Horror Show: The Last Train,"Comedy,Demons,Horror,Mystery,Supernatural,Vampire",tv series,24.0,8.4,291228,
10546,Ane Jiru the animation: Shirakawa san shimai ni omakase - Onêsan ga shite ageru,"Animation,Short",tv series,4.0,6.63,3107,
9385,Greek Roman Sinhwa: Olympus Guardian,"Adventure,Fantasy,Historical",movie,1.0,6.1,304,"'The story takes place in year 1944 and the world lives in fear of unidentified flying objects called neuroi. A young heroine Named Yoshika miyafuji joins the 501st joint wing, known as the strike witches to fight and defeat the neuroi so that way she can protect the world.'"
10822,Groizer X,"Animation,Sci-Fi",tv series,1.0,7.22,1996,
29906,Hello Kitty no Match Uri Shoujo,"Fantasy,Kids",movie,1.0,4.89,122,
1139,Penguin no Mondai DX?,"Comedy,Kids",tv series,13.0,6.28,356,
2546,Shashin Kidan,"Animation,Comedy,Romance",movie,48.0,6.73,1715,
5503,Gate,"Animation,Action,Adventure,Fantasy",movie,1.0,6.15,483,'A gate appears in modern-day Tokyo which allows access to a fantasy world. A Japanese military squad is formed to establish ties between both worlds.::Mattias1'
12455,Naruto: Shippuuden Movie 4 - The Lost Tower,"Action,Comedy,MartialArts,Shounen,SuperPower",tv series,4.0,6.81,3670,
31697,Screwballs II,Comedy,movie,2.0,4.29,34,"'In the original tradition of ""Screwballs,"" four horny teens try to get a shot at the sexy new French teacher.::Wallace Entertainment', ""Brad, Steve, Hue, and Marvin are four get-nowhere boys who are forced into summer school, ending up at Cockswell Academy under the supervision of Principal Arsenault. The boys play a game where they earn points for every girl with which they score. On misadventures of their own, they decide to go for the ultimate 100-point score, Mona Lott, the new French teacher. But when they're unable to get a shot at her, they end up in the unforgiving clutches of the principal. After all is lost, they take one final chance during the school's anniversary celebration.::Wallace Entertainment"""
30165,Blue Sonnet,Animation,tv series,1.0,4.15,97,'A superhero girl enhanced with cyborg abilities is sent on a mission to investigate another school-girl with latent telekinetic powers.::Niz'
